Ticker,2023_MarketCap,Market_Cap_Cat
RBC,7136433664,mid-cap
RBCAA,984110016,small-cap
RBCN,1735808,micro-cap
RC,1481500160,small-cap
RCKT,1947650432,small-cap
RCKY,191150272,micro-cap
RCL,35933642752,large-cap
RCM,5170771456,mid-cap
RCMT,150452016,micro-cap
RCUS,1385211136,small-cap
RDFN,670232320,small-cap
RDI,60986240,micro-cap
RDN,4525573632,mid-cap
RDNT,3583941376,mid-cap
RDUS,487449920,small-cap
RDVT,230959936,micro-cap
REED,5443477,micro-cap
REFR,51939412,micro-cap
REG,11007873024,large-cap
REGI,3106199040,mid-cap
REGN,98138259456,large-cap
REI,376074592,small-cap
RELL,150351552,micro-cap
REPL,389812512,small-cap
RES,1433981440,small-cap
REVG,1134335104,small-cap
REX,968479744,small-cap
REXR,9561143296,mid-cap
REZI,2851673088,mid-cap
RF,17689860096,large-cap
RFIL,30017128,micro-cap
RFL,39089196,micro-cap
RGA,12301380608,large-cap
RGCO,209569312,micro-cap
RGEN,9168681984,mid-cap
RGLD,7896517120,mid-cap
RGLS,150570192,micro-cap
RGNX,752805440,small-cap
RGR,804457472,small-cap
RGS,11967112,micro-cap
RH,4524869120,mid-cap
RHE,5222845,micro-cap
RHI,7274150400,mid-cap
RHP,6317229056,mid-cap
RIBT,1700680,micro-cap
RICK,475097344,small-cap
RIG,4278207488,mid-cap
RIGL,184175232,micro-cap
RILY,1042158336,small-cap
RIOT,2563269120,mid-cap
RJF,25501415424,large-cap
RKDA,2793822,micro-cap
RL,10460784640,large-cap
RLGT,231799616,micro-cap
RLI,6461108736,mid-cap
RLJ,3438885888,mid-cap
RM,248778064,micro-cap
RMAX,220515744,micro-cap
RMBS,5952026624,mid-cap
RMCF,22608630,micro-cap
RMD,31436632064,large-cap
RMR,396330368,small-cap
RMTI,42872316,micro-cap
RNG,2734447360,mid-cap
RNR,11556711424,large-cap
RNST,1636220416,small-cap
ROCK,2177364736,mid-cap
ROG,2221814528,mid-cap
ROIC,1563860608,small-cap
ROK,31049846784,large-cap
ROKU,8312727040,mid-cap
ROL,21590880256,large-cap
ROP,54747189248,large-cap
ROST,43439022080,large-cap
RPD,2789633280,mid-cap
RPM,13766052864,large-cap
RRC,8712735744,mid-cap
RRGB,117808696,micro-cap
RRR,5448199680,mid-cap
RS,16350273536,large-cap
RSG,60380708864,large-cap
RUN,2259581184,mid-cap
RUSHA,3409816832,mid-cap
RUSHB,3355033088,mid-cap
RVNC,376219744,small-cap
RVP,32029812,micro-cap
RVSB,78744032,micro-cap
RWT,728079808,small-cap
RYAM,243934912,micro-cap
RYI,971233856,small-cap
RYN,4471304192,mid-cap
RYTM,2424282368,mid-cap
SABR,1089147776,small-cap
SACH,147082912,micro-cap
SAFE,1302970752,small-cap
SAFT,1180556160,small-cap
SAGE,838937024,small-cap
SAH,1972349824,small-cap
SAIA,10523455488,large-cap
SAIC,6647149056,mid-cap
SALM,9798048,micro-cap
SAM,3328085248,mid-cap
SAMG,138867344,micro-cap
SANM,3383936000,mid-cap
SANW,17984388,micro-cap
SASR,919025088,small-cap
SATS,4341588992,mid-cap
SAVE,386538528,small-cap
SBAC,20104867840,large-cap
SBCF,1959450368,small-cap
SBFG,89672760,micro-cap
SBGI,811875072,small-cap
SBH,1137991424,small-cap
SBNY,195219392,micro-cap
SBOW,784091136,small-cap
SBRA,3222424320,mid-cap
SBSI,807390080,small-cap
SBT,246180896,micro-cap
SBUX,100190150656,large-cap
SCHL,1004686976,small-cap
SCHW,135102947328,large-cap
SCI,10506518528,large-cap
SCL,1864295552,small-cap
SCOR,65716172,micro-cap
SCS,1380189824,small-cap
SCSC,1047596160,small-cap
SCVL,907304064,small-cap
SCWX,530012704,small-cap
SCX,112408496,micro-cap
SCYX,63803416,micro-cap
SD,508280960,small-cap
SDPI,39204648,micro-cap
SEAC,12921450,micro-cap
SEB,3214298880,mid-cap
SEDG,3360568832,mid-cap
SEE,4583708672,mid-cap
SEIC,8665037824,mid-cap
SELF,46702580,micro-cap
SEM,3641516544,mid-cap
SENEA,414789888,small-cap
SENEB,414132512,small-cap
SENS,258508352,small-cap
SF,8197713920,mid-cap
SFBC,102316416,micro-cap
SFBS,3213779712,mid-cap
SFIX,254764624,small-cap
SFM,6659059200,mid-cap
SFNC,2143427840,mid-cap
SFST,210587920,micro-cap
SGA,142739248,micro-cap
SGC,271865184,small-cap
SGH,946935936,small-cap
SGMA,25839788,micro-cap
SGMO,106839696,micro-cap
SGRP,43346640,micro-cap
SGRY,3171194880,mid-cap
SHAK,4491903488,mid-cap
SHBI,343728672,small-cap
SHEN,699293824,small-cap
SHO,2077678720,mid-cap
SHOO,2963188224,mid-cap
SHW,76129992704,large-cap
SIBN,585579776,small-cap
SIEB,79953416,micro-cap
SIF,19191748,micro-cap
SIG,4362658304,mid-cap
SIGA,624455488,small-cap
SIGI,6179445760,mid-cap
SILK,766750528,small-cap
SINT,5569672,micro-cap
SIRI,11308681216,large-cap
SITC,2828637184,mid-cap
SITE,7089263104,mid-cap
SIX,1983728768,small-cap
SJM,12194313216,large-cap
SJW,1755168512,small-cap
SKT,3095621632,mid-cap
SKX,10312848384,large-cap
SKY,4330934784,mid-cap
SKYW,2940151296,mid-cap
SLAB,3878495232,mid-cap
SLB,67865063424,large-cap
SLCA,1205619968,small-cap
SLDB,334903712,small-cap
SLG,3244536064,mid-cap
SLGN,4982121472,mid-cap
SLM,4655782400,mid-cap
SLNO,1492148608,small-cap
SLP,906315200,small-cap
SLS,69771952,micro-cap
SM,5577998848,mid-cap
SMAR,5198750208,mid-cap
SMBC,455957024,small-cap
SMBK,350515168,small-cap
SMG,3885690368,mid-cap
SMIT,120036,micro-cap
SMMF,388756928,small-cap
SMP,724805120,small-cap
SMPL,3644599040,mid-cap
SMRT,473365792,small-cap
SMSI,22177524,micro-cap
SMTC,2429928448,mid-cap
SNA,14126448640,large-cap
SNAP,25935814656,large-cap
SNBR,297165728,small-cap
SNCR,65064932,micro-cap
SND,89888808,micro-cap
SNDR,3639369728,mid-cap
SNDX,1795620864,small-cap
SNFCA,146261552,micro-cap
SNOA,2480015,micro-cap
SNPS,80938328064,large-cap
SNV,5240300544,mid-cap
SNX,10063512576,large-cap
SO,80455303168,large-cap
SOHO,52681468,micro-cap
SOI,387838240,small-cap
SON,5490489856,mid-cap
SONO,2092946688,mid-cap
SP,1010931840,small-cap
SPB,2478336000,mid-cap
SPG,52645064704,large-cap
SPGI,130113200128,large-cap
SPLK,26443769856,large-cap
SPOK,311108928,small-cap
SPR,3719200000,mid-cap
SPRO,76527912,micro-cap
SPSC,6438840832,mid-cap
SPTN,657944512,small-cap
SPWH,120400000,micro-cap
SPWR,361482592,small-cap
SPXC,5633931776,mid-cap
SQ,45138673664,large-cap
SR,3397424384,mid-cap
SRCE,1214689024,small-cap
SRCL,4150286336,mid-cap
SRDX,365722848,small-cap
SRE,45312278528,large-cap
SRG,525545920,small-cap
SRI,414430688,small-cap
SRNE,8820497,micro-cap
SRPT,11970079744,large-cap
SRRK,1142298624,small-cap
SRTS,61642192,micro-cap
SSB,5766614016,mid-cap
SSBI,67637480,micro-cap
SSD,7380100096,mid-cap
SSKN,14374969,micro-cap
SSNC,15301064704,large-cap
SSP,320494880,small-cap
SSTI,170831648,micro-cap
SSTK,1528748928,small-cap
ST,5764506112,mid-cap
STAA,2258065408,mid-cap
STAG,6396608512,mid-cap
STBA,1152733952,small-cap
STC,1713106816,small-cap
STCN,78746328,micro-cap
STE,20213391360,large-cap
STIM,101014400,micro-cap
STKS,167813568,micro-cap
STLD,20552062976,large-cap
STRA,2825971200,mid-cap
STRL,3165063424,mid-cap
STRM,17668688,micro-cap
STRS,182921456,micro-cap
STRT,92740592,micro-cap
STT,21856024576,large-cap
STWD,6140095488,mid-cap
STX,18040154112,large-cap
STZ,46377099264,large-cap
SUI,14471822336,large-cap
SUM,6825160704,mid-cap
SUP,108247944,micro-cap
SUPN,1647523584,small-cap
SVRA,632850624,small-cap
SVT,33132710,micro-cap
SWAV,12384667648,large-cap
SWK,14057686016,large-cap
SWKS,17101831168,large-cap
SWN,8249934848,mid-cap
SWX,5345314304,mid-cap
SXC,866818496,small-cap
SXI,2052189440,mid-cap
SXT,3100420352,mid-cap
SYBT,1309458176,small-cap
SYBX,20848130,micro-cap
SYF,17659904000,large-cap
SYK,128028164096,large-cap
SYNA,3535751936,mid-cap
SYPR,32262626,micro-cap
SYRS,144332816,micro-cap
SYY,36998725632,large-cap
T,121101295616,large-cap
TACO,455891936,small-cap
TACT,53472768,micro-cap
TAIT,18967320,micro-cap
TALO,2423894528,mid-cap
TAP,12144273408,large-cap
TAST,522920288,small-cap
TAYD,153584176,micro-cap
TBBK,1564454784,small-cap
TBI,327074432,small-cap
TBIO,10867291,micro-cap
TBNK,66464376,micro-cap
TBPH,409846368,small-cap
TCBI,2677888000,mid-cap
TCBK,1153279232,small-cap
TCI,247516512,micro-cap
TCMD,327168320,small-cap
TCON,3936130,micro-cap
TCS,43457136,micro-cap
TDC,3623860992,mid-cap
TDG,69398331392,large-cap
TDOC,2162246912,mid-cap
TDS,1769013376,small-cap
TDW,4838768128,mid-cap
TDY,18090735616,large-cap
TECH,9936106496,mid-cap
TEL,43325136896,large-cap
TELL,336507232,small-cap
TENB,5339872768,mid-cap
TENX,7637136,micro-cap
TER,17793935360,large-cap
TEX,3772164864,mid-cap
TFSL,3371339264,mid-cap
TFX,9832375296,mid-cap
TG,219668512,micro-cap
TGEN,19664042,micro-cap
TGI,1026931008,small-cap
TGLS,2610666752,mid-cap
TGNA,2402085888,mid-cap
TGT,74322853888,large-cap
TGTX,2109390720,mid-cap
THC,11137640448,large-cap
THFF,430151392,small-cap
THG,4664380928,mid-cap
THO,5301521920,mid-cap
THR,1076510336,small-cap
THRM,1598649216,small-cap
THS,2022503040,mid-cap
TILE,892403904,small-cap
TIPT,585926144,small-cap
TISI,31436224,micro-cap
TITN,507948704,small-cap
TJX,106556915712,large-cap
TKR,6280142336,mid-cap
TLF,39896392,micro-cap
TLYS,182444176,micro-cap
TMDX,3092292864,mid-cap
TMHC,5940644352,mid-cap
TMO,217088360448,mega-cap
TMP,633531904,small-cap
TMUS,192382615552,large-cap
TNC,2213818880,mid-cap
TNDM,2368834816,mid-cap
TNET,5075088896,mid-cap
TNXP,17140558,micro-cap
TOL,12407689216,large-cap
TOWN,1940001664,small-cap
TPB,509796032,small-cap
TPC,869486208,small-cap
TPH,3536560640,mid-cap
TPHS,8931132,micro-cap
TPIC,150950464,micro-cap
TPR,9156290560,mid-cap
TPX,8691066880,mid-cap
TR,2134957696,mid-cap
TRC,449668768,small-cap
TREE,638346624,small-cap
TREX,9624233984,mid-cap
TRGP,25382342656,large-cap
TRIP,3665557248,mid-cap
TRMB,14669574144,large-cap
TRMK,1810880640,small-cap
TRN,2129960832,mid-cap
TRNO,5245987328,mid-cap
TRNS,980377216,small-cap
TROW,24466980864,large-cap
TROX,2681667584,mid-cap
TRS,1060916992,small-cap
TRST,506429536,small-cap
TRT,25850856,micro-cap
TRTX,568725184,small-cap
TRU,14178716672,large-cap
TRUP,944887488,small-cap
TRV,48583155712,large-cap
TRVN,7328400,micro-cap
TSBK,198199008,micro-cap
TSCO,29474068480,large-cap
TSE,92037992,micro-cap
TSLA,584516567040,mega-cap
TSN,21652596736,large-cap
TSQ,183464000,micro-cap
TTC,9145009152,mid-cap
TTD,40491114496,large-cap
TTEC,345428000,small-cap
TTEK,10410977280,large-cap
TTGT,785086528,small-cap
TTI,562573440,small-cap
TTMI,1519500800,small-cap
TTNP,6129939,micro-cap
TTOO,29500348,micro-cap
TTWO,24384235520,large-cap
TUP,49322432,micro-cap
TUSK,155810528,micro-cap
TW,22166370304,large-cap
TWI,803035200,small-cap
TWIN,225049248,micro-cap
TWLO,10456844288,large-cap
TWO,1306876672,small-cap
TWOU,20743662,micro-cap
TWST,1805656064,small-cap
TXMD,21680912,micro-cap
TXN,160627228672,large-cap
TXRH,10750554112,large-cap
TXT,16131228672,large-cap
TYL,19595243520,large-cap
TZOO,117633384,micro-cap
UA,2891046144,mid-cap
UAA,2879302656,mid-cap
UAL,16920202240,large-cap
UAMY,23682340,micro-cap
UBCP,71226472,micro-cap
UBER,137943646208,large-cap
UBFO,123284224,micro-cap
UBOH,56028224,micro-cap
UBSI,4388364288,mid-cap
UCBI,3005826560,mid-cap
UCTT,1868107008,small-cap
UDR,13544333312,large-cap
UE,2089476608,mid-cap
UEC,2727944960,mid-cap
UEIC,146407584,micro-cap
UFCS,558572160,small-cap
UFI,108405048,micro-cap
UFPI,6934419456,mid-cap
UFPT,1579660672,small-cap
UG,37719368,micro-cap
UGI,5356123648,mid-cap
UHAL,12086794240,large-cap
UHS,11475767296,large-cap
UHT,498118336,small-cap
UIS,374736800,small-cap
ULBI,192659216,micro-cap
ULH,1175495040,small-cap
ULTA,19541100544,large-cap
UMBF,3882963200,mid-cap
UMH,1104173056,small-cap
UNAM,106097,micro-cap
UNB,118408024,micro-cap
UNF,2987769600,mid-cap
UNFI,530770656,small-cap
UNH,445042720768,mega-cap
UNIT,1381310976,small-cap
UNM,9730445312,mid-cap
UNP,144696524800,large-cap
UNTY,270384480,small-cap
UONE,82476944,micro-cap
UONEK,82130624,micro-cap
UPLD,62327020,micro-cap
UPS,125820641280,large-cap
UPWK,1551221120,small-cap
URBN,3622036992,mid-cap
URI,44869091328,large-cap
USAP,240035552,micro-cap
USB,63382802432,large-cap
USEG,32208066,micro-cap
USFD,12325068800,large-cap
USLM,1769861248,small-cap
USM,3100889856,mid-cap
USNA,798865600,small-cap
USPH,1529562880,small-cap
UTHR,11027218432,large-cap
UTI,817801024,small-cap
UTL,823394112,small-cap
UTMD,237548096,micro-cap
UUU,3515824,micro-cap
UVE,561377664,small-cap
UVSP,616261888,small-cap
UVV,1263799680,small-cap
V,549602885632,mega-cap
VAC,3380928768,mid-cap
VAL,4711046656,mid-cap
VALU,341184288,small-cap
VAPO,7432620,micro-cap
VBFC,64101364,micro-cap
VBIV,16234843,micro-cap
VBTX,1061582080,small-cap
VC,3053011712,mid-cap
VCEL,2219213568,mid-cap
VCTR,3275902720,mid-cap
VCYT,1496079488,small-cap
VECO,1990087296,small-cap
VEEV,32090075136,large-cap
VERI,121422296,micro-cap
VERU,197614336,micro-cap
VFC,4844647424,mid-cap
VGR,1632019200,small-cap
VHC,19367164,micro-cap
VIAV,1758271360,small-cap
VICI,29781645312,large-cap
VICR,1440194432,small-cap
VIRC,174425696,micro-cap
VIRT,3411109888,mid-cap
VKTX,8775128064,mid-cap
VLGEA,413488896,small-cap
VLO,52669812736,large-cap
VLY,3567340032,mid-cap
VMC,34077235200,large-cap
VMI,4133785600,mid-cap
VNCE,24880374,micro-cap
VNDA,273878528,small-cap
VNO,5398856192,mid-cap
VNRX,73853352,micro-cap
VOXX,133328200,micro-cap
VOYA,6907402752,mid-cap
VPG,441731392,small-cap
VRA,202902144,micro-cap
VREX,660052224,small-cap
VRNS,4882018816,mid-cap
VRNT,1888760448,small-cap
VRRM,3926447360,mid-cap
VRSK,31112046592,large-cap
VRSN,16880207872,large-cap
VRTS,1563286656,small-cap
VRTX,101525282816,large-cap
VSAT,1993841152,small-cap
VSEC,1236144768,small-cap
VSH,3183022848,mid-cap
VST,26456401920,large-cap
VSTM,252570832,small-cap
VSTO,2042304640,mid-cap
VTNR,121568592,micro-cap
VTR,17891289088,large-cap
VTVT,67876792,micro-cap
VUZI,86084384,micro-cap
VVI,728158976,small-cap
VVV,5512675328,mid-cap
VXRT,124259168,micro-cap
VYGR,424630688,small-cap
VZ,166223298560,large-cap
W,6039464448,mid-cap
WAB,28412094464,large-cap
WABC,1241846912,small-cap
WAFD,2205272320,mid-cap
WAL,6261529600,mid-cap
WASH,433665248,small-cap
WAT,18329100288,large-cap
WATT,8454939,micro-cap
WBA,15295901696,large-cap
WBS,7559097344,mid-cap
WCC,7762923008,mid-cap
WD,3079006208,mid-cap
WDAY,64654729216,large-cap
WDC,23124295680,large-cap
WDFC,3064649472,mid-cap
WEC,26099445760,large-cap
WELL,56314953728,large-cap
WEN,4105146368,mid-cap
WERN,2168717824,mid-cap
WEX,8851899392,mid-cap
WEYS,279038080,small-cap
WFC,207719661568,mega-cap
WGO,1802360448,small-cap
WH,5923200512,mid-cap
WHD,3252338176,mid-cap
WHG,116074648,micro-cap
WHLM,22847016,micro-cap
WHLR,9251223,micro-cap
WHR,5182742528,mid-cap
WINA,1256696576,small-cap
WING,11301206016,large-cap
WIRE,4410786816,mid-cap
WK,4317050368,mid-cap
WKHS,47568428,micro-cap
WLDN,389504064,small-cap
WLFC,344375104,small-cap
WLK,18937380864,large-cap
WM,83433291776,large-cap
WMB,46738591744,large-cap
WMK,1698096000,small-cap
WMS,12185837568,large-cap
WMT,478348509184,mega-cap
WNC,1043737728,small-cap
WNEB,130631304,micro-cap
WOR,2866368256,mid-cap
WOW,297429536,small-cap
WPC,12000308224,large-cap
WRB,20644278272,large-cap
WRK,12386771968,large-cap
WRLD,836464192,small-cap
WSBC,1603686656,small-cap
WSBF,225856512,micro-cap
WSC,7044502016,mid-cap
WSFS,2567389184,mid-cap
WSM,18426216448,large-cap
WSO,18028118016,large-cap
WSR,582509504,small-cap
WST,26169466880,large-cap
WSTL,16916760,micro-cap
WTBA,273395648,small-cap
WTFC,5967452160,mid-cap
WTI,330428224,small-cap
WTM,4562227200,mid-cap
WTS,6624198144,mid-cap
WTTR,1098977792,small-cap
WU,4574532608,mid-cap
WVE,602860096,small-cap
WVFC,22318336,micro-cap
WVVI,20681736,micro-cap
WWD,9790064640,mid-cap
WWR,25350240,micro-cap
WWW,858241984,small-cap
WY,21994442752,large-cap
WYNN,10270941184,large-cap
WYY,17156720,micro-cap
X,8205784064,mid-cap
XBIT,233558400,micro-cap
XEL,29854482432,large-cap
XELA,14003770,micro-cap
XELB,17619076,micro-cap
XERS,259444496,small-cap
XHR,1466696960,small-cap
XNCR,1290898688,small-cap
XOM,466339790848,mega-cap
XOMA,294830912,small-cap
XPER,473265312,small-cap
XPL,61718208,micro-cap
XPO,12497383424,large-cap
XRAY,6230886400,mid-cap
XRX,1650418688,small-cap
XTNT,116492128,micro-cap
XXII,8853183,micro-cap
XYL,31681550336,large-cap
YELP,2729905920,mid-cap
YETI,3044122880,mid-cap
YEXT,685519808,small-cap
YMAB,665849664,small-cap
YORW,509007424,small-cap
YTEN,3637814,micro-cap
YUM,39761874944,large-cap
Z,10021573632,large-cap
ZBH,24712847360,large-cap
ZBRA,16167597056,large-cap
ZDGE,34938720,micro-cap
ZEUS,707692992,small-cap
ZG,10011246592,large-cap
ZION,6021288960,mid-cap
ZM,18791915520,large-cap
ZS,25916442624,large-cap
ZTS,72764243968,large-cap
ZUMZ,348945024,small-cap
ZUO,1439559936,small-cap
USIO,38296724,micro-cap
VISL,8863497,micro-cap
WW,143360512,micro-cap
XFOR,188090560,micro-cap
ZYXI,350268832,small-cap
