Unnamed: 0,2020_NI,2021_NI,2022_NI,2023_NI,2020_2021_NI_Grow,2021_2022_NI_Grow,2022_2023_NI_Grow
RH,,271815000.0,688546000.0,528642000.0,,153.3142,-23.2234
RHE,-688000.0,-1182000.0,-6867000.0,-3888000.0,71.8023,480.9645,-43.3814
RHI,306276000.0,598626000.0,657919000.0,411146000.0,95.4531,9.9048,-37.5081
RHP,-417391000.0,-176966000.0,128993000.0,311217000.0,-57.6019,-172.8914,141.2666
RIBT,-11730000.0,-8949000.0,-7858000.0,,-23.7084,-12.1913,
RICK,-6085000.0,30336000.0,46041000.0,29246000.0,-598.5374,51.7702,-36.4784
RIG,-567000000.0,-592000000.0,-621000000.0,-954000000.0,4.4092,4.8986,53.6232
RIGL,-29744000.0,-17914000.0,-58573000.0,-25091000.0,-39.7727,226.9677,-57.1629
RILY,205148000.0,445054000.0,-159829000.0,-99910000.0,116.9429,-135.9123,-37.4894
RIOT,-14114000.0,-15437000.0,-509553000.0,-49472000.0,9.3737,3200.8551,-90.2911
RJF,818000000.0,1403000000.0,1509000000.0,1739000000.0,71.5159,7.5552,15.2419
RKDA,-4655000.0,-14660000.0,-15376000.0,-13981000.0,214.9302,4.884,-9.0726
RL,,-121100000.0,600100000.0,522700000.0,,-595.5409,-12.8979
RLGT,10541000.0,23110000.0,44464000.0,20595000.0,119.2392,92.4016,-53.6816
RLI,157091000.0,279354000.0,583411000.0,304611000.0,77.8294,108.8429,-47.7879
RLJ,-404441000.0,-305168000.0,41925000.0,76405000.0,-24.5457,-113.7383,82.2421
RM,26730000.0,88687000.0,51224000.0,15958000.0,231.7883,-42.2418,-68.8466
RMAX,11250000.0,-15616000.0,6110000.0,-69022000.0,-238.8089,-139.1265,-1229.6563
RMBS,-40471000.0,18334000.0,-14310000.0,333904000.0,-145.3016,-178.0517,-2433.3613
RMCF,,-899777.0,-341697.0,-5680778.0,,-62.0243,1562.5191
RMD,621674000.0,474505000.0,779437000.0,897556000.0,-23.673,64.2632,15.1544
RMR,28792000.0,35696000.0,34004000.0,57147000.0,23.9789,-4.74,68.0596
RMTI,-30890000.0,-32674000.0,-18679000.0,-8439000.0,5.7753,-42.8322,-54.8209
RNG,-82996000.0,-376250000.0,-879166000.0,-165240000.0,353.3351,133.6654,-81.2049
RNR,762405000.0,-40155000.0,-1061203000.0,2561132000.0,-105.2669,2542.7668,-341.3423
RNST,83651000.0,175892000.0,166068000.0,144678000.0,110.2689,-5.5852,-12.8803
ROCK,64566000.0,75629000.0,82406000.0,110533000.0,17.1344,8.9608,34.1322
ROG,49990000.0,108100000.0,116600000.0,56600000.0,116.2432,7.8631,-51.458
ROIC,32014000.0,53508000.0,51869000.0,34534000.0,67.1394,-3.0631,-33.4207
ROK,1023400000.0,1344300000.0,919100000.0,1278000000.0,31.3563,-31.6298,39.0491
ROKU,-17507000.0,242385000.0,-498005000.0,-709561000.0,-1484.5033,-305.4603,42.4807
ROL,266756000.0,356565000.0,368599000.0,434957000.0,33.6671,3.375,18.0028
ROP,949700000.0,1152600000.0,4544700000.0,1384200000.0,21.3646,294.2998,-69.5425
ROST,,85382000.0,1722589000.0,1512041000.0,,1917.5084,-12.2228
RPD,-98849000.0,-146334000.0,-124717000.0,-149260000.0,48.0379,-14.7724,19.679
RPM,304385000.0,502643000.0,491481000.0,478691000.0,65.134,-2.2207,-2.6023
RRC,-711777000.0,411778000.0,1183370000.0,871142000.0,-157.8521,187.3806,-26.3846
RRGB,-276068000.0,-50443000.0,-78883000.0,-21228000.0,-81.7281,56.3805,-73.0893
RRR,-150397000.0,241850000.0,205457000.0,176004000.0,-260.8077,-15.0478,-14.3354
RS,369100000.0,1413000000.0,1840100000.0,1335900000.0,282.8231,30.2265,-27.4007
RSG,967200000.0,1290400000.0,1487600000.0,1731000000.0,33.416,15.2821,16.3619
RUN,-173394000.0,-79423000.0,173377000.0,-1604497000.0,-54.1951,-318.2957,-1025.4382
RUSHA,114887000.0,241415000.0,391382000.0,347055000.0,110.1326,62.12,-11.3258
RUSHB,114887000.0,241415000.0,391382000.0,347055000.0,110.1326,62.12,-11.3258
RVNC,-282089000.0,-281310000.0,-356422000.0,-323986000.0,-0.2762,26.7008,-9.1004
RVP,24223013.0,56064241.0,5078557.0,-7011036.0,131.4503,-90.9415,-238.0517
RVSB,,10472000.0,21820000.0,18069000.0,,108.3652,-17.1907
RWT,-581847000.0,319613000.0,-163520000.0,-2274000.0,-154.9308,-151.1619,-98.6093
RYAM,555000.0,66414000.0,-14919000.0,-101835000.0,11866.4865,-122.4636,582.586
RYI,-65800000.0,294300000.0,391000000.0,145700000.0,-547.2644,32.8576,-62.7366
RYN,37084000.0,152550000.0,107077000.0,173493000.0,311.3634,-29.8086,62.0264
RYTM,-133996000.0,-69612000.0,-181119000.0,-184678000.0,-48.0492,160.1836,1.965
SABR,-1282339000.0,-928469000.0,-435448000.0,-527608000.0,-27.5957,-53.1004,21.1644
SACH,8993865.0,13318696.0,20908651.0,15899153.0,48.0865,56.9872,-23.959
SAFE,59294000.0,73123000.0,135423000.0,-54973000.0,23.3228,85.1989,-140.5935
SAFT,138211000.0,130710000.0,46561000.0,18875000.0,-5.4272,-64.3784,-59.4618
SAGE,606073000.0,-457892000.0,-532784000.0,-541489000.0,-175.5506,16.3558,1.6339
SAH,-51400000.0,348900000.0,88500000.0,178200000.0,-778.7938,-74.6346,101.3559
SAIA,138340000.0,253235000.0,357422000.0,354857000.0,83.0526,41.1424,-0.7176
SAIC,,209000000.0,277000000.0,300000000.0,,32.5359,8.3032
SALM,-54062000.0,41514000.0,-3236000.0,,-176.7896,-107.795,
SAM,191960000.0,14553000.0,67263000.0,76250000.0,-92.4187,362.1934,13.361
SAMG,9960000.0,14693000.0,18828000.0,9094000.0,47.5201,28.1427,-51.6996
SANM,133169000.0,249546000.0,240384000.0,309970000.0,87.3905,-3.6715,28.9479
SANW,-19674324.0,-19170967.0,-36395350.0,14410078.0,-2.5584,89.8462,-139.5932
SASR,96953000.0,235107000.0,166299000.0,122844000.0,142.4958,-29.2667,-26.1306
SATS,-40150000.0,2486285000.0,2477720000.0,-1702057000.0,-6292.4907,-0.3445,-168.6945
SAVE,-428700000.0,-472569000.0,-554150000.0,-447464000.0,10.233,17.2633,-19.2522
SBAC,24104000.0,237624000.0,461429000.0,501812000.0,885.8281,94.1845,8.7517
SBCF,77764000.0,124403000.0,106507000.0,104033000.0,59.9751,-14.3855,-2.3229
SBFG,14944000.0,18277000.0,12521000.0,12095000.0,22.3033,-31.4931,-3.4023
SBGI,-2414000000.0,-414000000.0,2652000000.0,-291000000.0,-82.85,-740.5797,-110.9729
SBH,113245000.0,239858000.0,183553000.0,184600000.0,111.8045,-23.4743,0.5704
SBNY,528359000.0,918441000.0,1337049000.0,,73.829,45.5781,
SBOW,-309382000.0,86759000.0,340437000.0,297716000.0,-128.0427,292.3939,-12.5489
SBRA,138417000.0,-113256000.0,-77605000.0,13756000.0,-181.8223,-31.4782,-117.7257
SBSI,82153000.0,113401000.0,105020000.0,86692000.0,38.0363,-7.3906,-17.4519
SBT,-12967000.0,23390000.0,-14194000.0,7413000.0,-280.381,-160.6841,-152.2263
SBUX,928300000.0,4199300000.0,3281600000.0,4124500000.0,352.3645,-21.8536,25.6856
SCHL,-43800000.0,-11000000.0,80900000.0,86300000.0,-74.8858,-835.4545,6.6749
SCHW,3299000000.0,5855000000.0,7183000000.0,5067000000.0,77.478,22.6815,-29.4584
SCI,515907000.0,802939000.0,565338000.0,537317000.0,55.6364,-29.5914,-4.9565
SCL,126770000.0,137804000.0,147153000.0,40204000.0,8.704,6.7843,-72.6788
SCOR,-47918000.0,-50037000.0,-66561000.0,-79361000.0,4.4221,33.0236,19.2305
SCS,,26100000.0,4000000.0,35300000.0,,-84.6743,782.5
SCSC,-192654000.0,10795000.0,88798000.0,89809000.0,-105.6033,722.5845,1.1385
SCVL,,15991000.0,154881000.0,110068000.0,,868.5511,-28.9338
SCWX,,-21902000.0,-39791000.0,-114499000.0,,81.6775,187.751
SCX,-21839000.0,15533000.0,14878000.0,23088000.0,-171.1251,-4.2168,55.1821
SCYX,-55185000.0,-32866000.0,-62809000.0,67041000.0,-40.444,91.1063,-206.7379
SD,-277353000.0,116738000.0,242168000.0,60857000.0,-142.09,107.4457,-74.8699
SDPI,-3429874.0,-529801.0,1065157.0,7436045.0,-84.5533,-301.0485,598.1173
SEAC,,-21759000.0,-7430000.0,-11404000.0,,-65.8532,53.4859
SEB,283000000.0,570000000.0,580000000.0,226000000.0,101.4134,1.7544,-61.0345
SEDG,140322000.0,169170000.0,93779000.0,34329000.0,20.5584,-44.5652,-63.3937
SEE,502900000.0,506800000.0,491600000.0,341600000.0,0.7755,-2.9992,-30.5126
SEIC,447286000.0,546593000.0,475467000.0,462258000.0,22.2021,-13.0126,-2.7781
SELF,274341.0,3281251.0,2057723.0,2938769.0,1096.0483,-37.2885,42.8166
SEM,258995000.0,402225000.0,158994000.0,243491000.0,55.3022,-60.4714,53.1448
SENEA,,126100000.0,46200000.0,9231000.0,,-63.3624,-80.0195
SENEB,,126100000.0,46200000.0,9231000.0,,-63.3624,-80.0195
SENS,-175168000.0,-302474000.0,142119000.0,-60392000.0,72.6765,-146.9855,-142.494
SF,503472000.0,824858000.0,662155000.0,522536000.0,63.8339,-19.725,-21.0855
SFBC,8937000.0,9156000.0,8804000.0,7439000.0,2.4505,-3.8445,-15.5043
SFBS,169569000.0,207734000.0,251504000.0,206853000.0,22.5071,21.0702,-17.7536
SFIX,-67117000.0,-8876000.0,-207121000.0,-171973000.0,-86.7753,2233.4948,-16.9698
SFM,287450000.0,244157000.0,261164000.0,258856000.0,-15.0611,6.9656,-0.8837
SFNC,254904000.0,271156000.0,256412000.0,175057000.0,6.3757,-5.4375,-31.7282
SFST,18328000.0,46711000.0,29115000.0,13426000.0,154.8614,-37.6699,-53.8863
SGA,-1913000.0,11157000.0,9202000.0,9500000.0,-683.2201,-17.5226,3.2384
SGC,41026000.0,29440000.0,-31970000.0,8772000.0,-28.2406,-208.5938,-127.4382
SGH,-1143000.0,21310000.0,66557000.0,-187526000.0,-1964.392,212.3275,-381.7525
SGMA,,1541019.0,9864168.0,-20575385.0,,540.1068,-308.5871
SGMO,-120996000.0,-178286000.0,-192278000.0,-257831000.0,47.3487,7.8481,34.0928
SGRP,3367000.0,-1779000.0,-732000.0,,-152.8364,-58.8533,
SGRY,-116100000.0,-70900000.0,-54600000.0,-11900000.0,-38.932,-22.9901,-78.2051
SHAK,-42158000.0,-4561000.0,-21229000.0,20264000.0,-89.1812,365.4462,-195.4543
SHBI,15730000.0,15368000.0,31177000.0,11228000.0,-2.3013,102.8696,-63.9863
SHEN,125673000.0,998831000.0,-8379000.0,8038000.0,694.7857,-100.8389,-195.9303
SHO,-404689000.0,34298000.0,87289000.0,206708000.0,-108.4752,154.5017,136.8088
SHOO,-18397000.0,190678000.0,216061000.0,171554000.0,-1136.4625,13.312,-20.5993
SHW,2030400000.0,1864400000.0,2020100000.0,2388800000.0,-8.1757,8.3512,18.2516
SIBN,-43697000.0,-56572000.0,-61256000.0,-43336000.0,29.4643,8.2797,-29.2543
SIEB,2975000.0,5063000.0,-1990000.0,,70.1849,-139.3048,
SIF,9191000.0,-743000.0,-9640000.0,-8692000.0,-108.084,1197.4428,-9.834
SIG,,-15200000.0,769900000.0,376700000.0,,-5165.1316,-51.0716
SIGA,56342010.0,69450766.0,33904806.0,68068826.0,23.2664,-51.1815,100.7645
SIGI,246355000.0,403837000.0,224886000.0,365238000.0,63.9248,-44.3127,62.4103
SILK,-47365000.0,-49811000.0,-55010000.0,-55743000.0,5.1642,10.4375,1.3325
SINT,-7029000.0,-9309000.0,-12039000.0,-8259000.0,32.437,29.3265,-31.398
SIRI,131000000.0,1314000000.0,1213000000.0,1258000000.0,903.0534,-7.6865,3.7098
SITC,35721000.0,124935000.0,168719000.0,265703000.0,249.7522,35.0454,57.4826
SITE,121300000.0,238400000.0,245400000.0,173400000.0,96.5375,2.9362,-29.3399
SIX,-423380000.0,127829000.0,101383000.0,38999000.0,-130.1925,-20.6886,-61.533
SJM,,876300000.0,631700000.0,-91300000.0,,-27.9128,-114.4531
SJW,61515000.0,60478000.0,73828000.0,84987000.0,-1.6858,22.0741,15.1149
SKT,-36278000.0,9118000.0,82063000.0,99151000.0,-125.1337,800.011,20.823
SKX,98564000.0,741503000.0,373028000.0,545799000.0,652.3061,-49.693,46.3158
SKY,,84899000.0,248044000.0,401802000.0,,192.1636,61.9882
SKYW,-8515000.0,111910000.0,72953000.0,34342000.0,-1414.2689,-34.811,-52.9259
SLAB,12531000.0,2117399000.0,91402000.0,-34516000.0,16797.2867,-95.6833,-137.7628
SLB,-10518000000.0,1881000000.0,3441000000.0,4203000000.0,-117.8836,82.9346,22.1447
SLCA,-114094000.0,-33761000.0,78176000.0,146925000.0,-70.4095,-331.5571,87.9413
SLDB,-88290000.0,-72188000.0,-85981000.0,-96015000.0,-18.2376,19.1071,11.67
SLG,379802000.0,457059000.0,-71631000.0,-557304000.0,20.3414,-115.6722,678.0207
SLGN,308722000.0,359081000.0,340848000.0,325965000.0,16.3121,-5.0777,-4.3665
SLM,880690000.0,1160513000.0,469014000.0,581391000.0,31.7732,-59.5856,23.9603
SLNO,-24639000.0,-30910000.0,-24067000.0,-38988000.0,25.4515,-22.1385,61.9978
SLP,9332000.0,9782000.0,12483000.0,9961000.0,4.8221,27.6119,-20.2035
SLS,-16757000.0,-20699000.0,-41301000.0,-37340000.0,23.5245,99.5314,-9.5906
SM,-764614000.0,36229000.0,1111952000.0,817880000.0,-104.7382,2969.2318,-26.4465
SMAR,,-114979000.0,-171097000.0,-215639000.0,,48.8072,26.0332
SMBC,27545000.0,47180000.0,47169000.0,39237000.0,71.2834,-0.0233,-16.8161
SMBK,24332000.0,34790000.0,43022000.0,28593000.0,42.9804,23.662,-33.5387
SMG,387400000.0,512500000.0,-437500000.0,-380100000.0,32.2922,-185.3659,-13.12
SMIT,3880575.0,-8089672.0,-3283776.0,,-308.4658,-59.4078,
SMMF,31326000.0,45738000.0,53216000.0,55239000.0,46.0065,16.3496,3.8015
SMP,57393000.0,90886000.0,55351000.0,34148000.0,58.3573,-39.0984,-38.3064
SMPL,65638000.0,40880000.0,108574000.0,133575000.0,-37.719,165.592,23.0267
SMRT,-37109000.0,-71961000.0,-96322000.0,-34587000.0,93.9179,33.8531,-64.0923
SMSI,4165000.0,-31043000.0,-29279000.0,-24396000.0,-845.3301,-5.6824,-16.6775
SMTC,,59903000.0,125664000.0,61380000.0,,109.7791,-51.1555
SNA,627000000.0,820500000.0,911700000.0,1011100000.0,30.8612,11.1152,10.9027
SNAP,-944839000.0,-487955000.0,-1429653000.0,-1322485000.0,-48.3558,192.9887,-7.4961
SNBR,139189000.0,153746000.0,36610000.0,-15287000.0,10.4584,-76.188,-141.7564
SNCR,-10702000.0,-22942000.0,-7916000.0,-54535000.0,114.3711,-65.4956,588.9212
SND,37954000.0,-50674000.0,-703000.0,4649000.0,-233.5143,-98.6127,-761.3087
SNDR,211700000.0,405400000.0,457800000.0,238500000.0,91.4974,12.9255,-47.903
SNDX,-73158000.0,24926000.0,-149338000.0,-209360000.0,-134.0715,-699.1254,40.192
SNFCA,55596613.0,39518990.0,25690302.0,14495058.0,-28.9183,-34.9925,-43.5777
SNOA,,-3950000.0,-5086000.0,-5151000.0,,28.7595,1.278
SNPS,664347000.0,757516000.0,984594000.0,1229888000.0,14.0241,29.9767,24.9132
SNV,373695000.0,760467000.0,757902000.0,543705000.0,103.4994,-0.3373,-28.2618
SNX,529160000.0,395069000.0,651307000.0,626911000.0,-25.3404,64.859,-3.7457
SO,3134000000.0,2408000000.0,3535000000.0,3976000000.0,-23.1653,46.8023,12.4752
SOHO,-49193564.0,-26221474.0,32536521.0,3941421.0,-46.6973,-224.0835,-87.8862
SOI,-29341000.0,-868000.0,21158000.0,24336000.0,-97.0417,-2537.5576,15.0203
SON,207463000.0,-85477000.0,466437000.0,474959000.0,-141.2011,-645.6871,1.827
SONO,-20115000.0,158595000.0,67383000.0,-10274000.0,-888.4415,-57.5125,-115.2472
SP,-172800000.0,31700000.0,45200000.0,31100000.0,-118.3449,42.5868,-31.1947
SPB,97800000.0,189600000.0,71600000.0,1801500000.0,93.865,-62.2363,2416.0615
SPG,1112564000.0,2249631000.0,2139535000.0,2283126000.0,102.2024,-4.894,6.7113
SPGI,2339000000.0,3024000000.0,3248000000.0,2626000000.0,29.286,7.4074,-19.1502
SPLK,,-907980000.0,-1339097000.0,-277862000.0,,47.4809,-79.25
SPOK,-44225000.0,-22180000.0,21856000.0,15666000.0,-49.8474,-198.5392,-28.3217
SPR,-870300000.0,-540800000.0,-545700000.0,-616200000.0,-37.8605,0.9061,12.9192
SPRO,-78280000.0,-89756000.0,-46415000.0,22806000.0,14.6602,-48.2876,-149.135
SPSC,45586000.0,44597000.0,55134000.0,65824000.0,-2.1695,23.6271,19.3891
SPTN,75914000.0,73751000.0,34518000.0,52237000.0,-2.8493,-53.1966,51.3326
SPWH,,91380000.0,108470000.0,40518000.0,,18.7021,-62.6459
SPWR,472844000.0,-46703000.0,42849000.0,,-109.877,-191.7479,
SPXC,99000000.0,425400000.0,200000.0,89900000.0,329.697,-99.953,44850.0
SQ,213105000.0,166284000.0,-540747000.0,9772000.0,-21.9709,-425.1948,-101.8071
SR,88600000.0,271700000.0,220800000.0,217500000.0,206.6591,-18.7339,-1.4946
SRCE,81437000.0,118534000.0,120509000.0,124927000.0,45.553,1.6662,3.6661
SRCL,-57300000.0,-27800000.0,56000000.0,-21400000.0,-51.4834,-301.4388,-138.2143
SRDX,1123000.0,4237000.0,-27274000.0,-1536000.0,277.293,-743.7102,-94.3683
SRE,3933000000.0,1318000000.0,2139000000.0,3075000000.0,-66.4887,62.2914,43.7588
SRG,-105026000.0,-28149000.0,-73945000.0,,-73.1981,162.6914,
SRI,-7950000.0,3406000.0,-14056000.0,-5183000.0,-142.8428,-512.6835,-63.1261
SRNE,-298461000.0,-428325000.0,-572843000.0,,43.5112,33.7403,
SRPT,-554128000.0,-418780000.0,-703488000.0,-535977000.0,-24.4254,67.9851,-23.8115
SRRK,-86483000.0,-131799000.0,-134502000.0,-165789000.0,52.3987,2.0509,23.2614
SRTS,-6836000.0,4119000.0,24244000.0,485000.0,-160.2545,488.5895,-97.9995
SSB,120632000.0,475543000.0,496049000.0,494308000.0,294.2097,4.3121,-0.351
SSBI,10517000.0,14698000.0,16968000.0,10822000.0,39.7547,15.4443,-36.2211
SSD,187000000.0,266447000.0,333995000.0,353987000.0,42.485,25.3514,5.9857
SSKN,-4412000.0,-2706000.0,-5549000.0,-10830000.0,-38.6673,105.0628,95.1703
SSNC,625200000.0,800000000.0,650200000.0,607100000.0,27.9591,-18.725,-6.6287
SSP,269333000.0,122712000.0,195902000.0,-947784000.0,-54.4386,59.6437,-583.8052
SSTI,1225000.0,-4431000.0,6385000.0,,-461.7143,-244.0984,
SSTK,71766000.0,91883000.0,76103000.0,110269000.0,28.0314,-17.174,44.8944
ST,164286000.0,363580000.0,310685000.0,-3909000.0,121.3092,-14.5484,-101.2582
STAA,5913000.0,27511000.0,39665000.0,21347000.0,365.263,44.1787,-46.1818
STAG,202147000.0,192334000.0,178326000.0,192845000.0,-4.8544,-7.2832,8.1418
STBA,21040000.0,110343000.0,135520000.0,144781000.0,424.4439,22.817,6.8337
STC,154905000.0,323216000.0,162305000.0,30439000.0,108.6543,-49.7844,-81.2458
STCN,-5284000.0,-44391000.0,-10968000.0,15609000.0,740.1022,-75.2923,-242.314
STE,,397400000.0,243888000.0,107030000.0,,-38.6291,-56.1151
STIM,-27453000.0,-31193000.0,-37159000.0,-30189000.0,13.6233,19.1261,-18.7572
STKS,-12825000.0,31348000.0,13534000.0,4718000.0,-344.4288,-56.8266,-65.1396
STLD,550822000.0,3214066000.0,3862674000.0,2450882000.0,483.5036,20.1803,-36.5496
STRA,86268000.0,55087000.0,46670000.0,69791000.0,-36.1443,-15.2795,49.5415
STRL,42306000.0,62645000.0,106461000.0,138655000.0,48.0759,69.9433,30.2402
STRM,,296000.0,-6542000.0,-11379000.0,,-2310.1351,73.9376
STRS,-22790000.0,57394000.0,90426000.0,-14807000.0,-351.8385,57.5531,-116.3747
STRT,-7605000.0,22532000.0,7016000.0,-6670000.0,-396.2788,-68.8621,-195.0684
STT,2420000000.0,2693000000.0,2774000000.0,1944000000.0,11.281,3.0078,-29.9207
STWD,331689000.0,447739000.0,871475000.0,339213000.0,34.9876,94.6391,-61.076
STX,1004000000.0,1314000000.0,1649000000.0,-529000000.0,30.8765,25.4947,-132.08
STZ,,1998000000.0,-40400000.0,-71000000.0,,-102.022,75.7426
SUI,131614000.0,380200000.0,242000000.0,-213300000.0,188.875,-36.3493,-188.1405
SUM,137967000.0,152184000.0,272145000.0,285856000.0,10.3046,78.8263,5.0381
SUP,-243561000.0,3754000.0,37034000.0,-92852000.0,-101.5413,886.521,-350.721
SUPN,126950000.0,53424000.0,60711000.0,1316000.0,-57.9173,13.6399,-97.8324
SVRA,-49615000.0,-43014000.0,-38150000.0,-54698000.0,-13.3044,-11.3079,43.3761
SVT,100000.0,4055000.0,-2117000.0,-10787000.0,3955.0,-152.2072,409.5418
SWAV,-65699000.0,-9136000.0,215996000.0,147278000.0,-86.0942,-2464.2294,-31.8145
SWK,1233800000.0,1689200000.0,1062500000.0,-310500000.0,36.9104,-37.1004,-129.2235
SWKS,814800000.0,1498300000.0,1275200000.0,982800000.0,83.8856,-14.8902,-22.9297
SWN,-3112000000.0,-25000000.0,1849000000.0,1557000000.0,-99.1967,-7496.0,-15.7923
SWX,232324000.0,200779000.0,-203290000.0,150889000.0,-13.578,-201.2506,-174.2235
SXC,3700000.0,43400000.0,100700000.0,57500000.0,1072.973,132.0276,-42.8997
SXI,20188000.0,36473000.0,61393000.0,138992000.0,80.6667,68.3245,126.3971
SXT,109472000.0,118745000.0,140887000.0,93394000.0,8.4707,18.6467,-33.71
SYBT,58869000.0,74645000.0,92972000.0,107748000.0,26.7985,24.5522,15.893
SYBX,-59173000.0,-60561000.0,-66147000.0,-57282000.0,2.3457,9.2238,-13.402
SYF,1385000000.0,4221000000.0,3016000000.0,2238000000.0,204.7653,-28.5477,-25.7958
SYK,1599000000.0,1994000000.0,2358000000.0,3165000000.0,24.7029,18.2548,34.2239
SYNA,118800000.0,79600000.0,257500000.0,73600000.0,-32.9966,223.4925,-71.4175
SYPR,1668000.0,2923000.0,-2494000.0,-1596000.0,75.2398,-185.3233,-36.0064
SYRS,-84038000.0,-86558000.0,-94654000.0,-164574000.0,2.9986,9.3533,73.869
SYY,215475000.0,524209000.0,1358768000.0,1770124000.0,143.2807,159.2035,30.2742
T,-5176000000.0,20081000000.0,-8524000000.0,14400000000.0,-487.9637,-142.4481,-268.9348
TACO,-89738000.0,,,,,,
TACT,-5630000.0,-4041000.0,-5936000.0,4748000.0,-28.2238,46.8943,-179.9865
TAIT,1359000.0,2010000.0,3208000.0,1845000.0,47.9029,59.602,-42.4875
TALO,-465605000.0,-182952000.0,381915000.0,187332000.0,-60.7066,-308.7515,-50.9493
TAP,-949000000.0,1005700000.0,-175300000.0,948900000.0,-205.9747,-117.4306,-641.3006
TAST,-29463000.0,-43029000.0,-75572000.0,33796000.0,46.0442,75.6304,-144.7203
TAYD,3029976.0,1062895.0,2239423.0,6287358.0,-64.9207,110.6909,180.7579
TBBK,80084000.0,110653000.0,130213000.0,192296000.0,38.1712,17.6769,47.678
TBI,-141841000.0,61634000.0,62273000.0,-14173000.0,-143.4529,1.0368,-122.7595
TBIO,-18010000.0,-38958000.0,-48471000.0,-47724000.0,116.3132,24.4186,-1.5411
TBNK,18605000.0,17430000.0,16156000.0,5027000.0,-6.3155,-7.3092,-68.8846
TBPH,-278017000.0,-199426000.0,872132000.0,-55193000.0,-28.2684,-537.3211,-106.3285
TCBI,66289000.0,253939000.0,332478000.0,189141000.0,283.0786,30.9283,-43.1117
TCBK,64814000.0,117655000.0,125419000.0,117390000.0,81.5271,6.599,-6.4017
TCI,6669000.0,9398000.0,468262000.0,5937000.0,40.9207,4882.5708,-98.7321
TCMD,-620000.0,-11811000.0,-17866000.0,28515000.0,1805.0,51.2658,-259.6048
TCON,-16775000.0,-28667000.0,-29135000.0,-3588000.0,70.8912,1.6325,-87.6849
TCS,,58283000.0,81718000.0,-158856000.0,,40.209,-294.3954
TDC,129000000.0,147000000.0,33000000.0,62000000.0,13.9535,-77.551,87.8788
TDG,699000000.0,680000000.0,866000000.0,1298000000.0,-2.7182,27.3529,49.8845
TDOC,-485136000.0,-428793000.0,-13659531000.0,-220368000.0,-11.6139,3085.577,-98.3867
TDS,226000000.0,156000000.0,62000000.0,-500000000.0,-30.9735,-60.2564,-906.4516
TDW,-196242000.0,-128969000.0,-21749000.0,97185000.0,-34.2806,-83.1363,-546.8481
TDY,401900000.0,445300000.0,788600000.0,885700000.0,10.7987,77.0941,12.313
TECH,229296000.0,140410000.0,272051000.0,285263000.0,-38.7647,93.7547,4.8564
TEL,-241000000.0,2261000000.0,2428000000.0,1910000000.0,-1038.1743,7.3861,-21.3344
TELL,-210696000.0,-114738000.0,-49810000.0,-166177000.0,-45.5433,-56.5881,233.6218
TENB,-42731000.0,-46677000.0,-92222000.0,-78284000.0,9.2345,97.5748,-15.1135
TENX,-9851391.0,-32474358.0,-11047895.0,-7710673.0,229.6424,-65.9796,-30.2069
TER,784147000.0,1014589000.0,715501000.0,448752000.0,29.3876,-29.4787,-37.2814
TEX,-10600000.0,220900000.0,300000000.0,518000000.0,-2183.9623,35.8081,72.6667
TFSL,83317000.0,81007000.0,74565000.0,75250000.0,-2.7725,-7.9524,0.9187
TFX,335324000.0,485374000.0,363139000.0,356328000.0,44.7478,-25.1837,-1.8756
TG,-75444000.0,57826000.0,28455000.0,-105905000.0,-176.6476,-50.792,-472.1842
TGEN,-6150507.0,3696000.0,-2447927.0,-4598108.0,-160.0926,-166.2318,87.8368
TGI,,-450910000.0,-42758000.0,89593000.0,,-90.5174,-309.5351
TGLS,23875000.0,68151000.0,155743000.0,182882000.0,185.4492,128.5264,17.4255
TGNA,481830000.0,477001000.0,629909000.0,474953000.0,-1.0022,32.0561,-24.5997
TGT,,4368000000.0,6946000000.0,2780000000.0,,59.0201,-59.977
TGTX,-279381000.0,-348101000.0,-198335000.0,12672000.0,24.5972,-43.0237,-106.3892
THC,399000000.0,914000000.0,411000000.0,611000000.0,129.0727,-55.0328,48.6618
THFF,53844000.0,52987000.0,71109000.0,60672000.0,-1.5916,34.2008,-14.6775
THG,358700000.0,422800000.0,116000000.0,35300000.0,17.8701,-72.5639,-69.569
THO,222974000.0,659872000.0,1137804000.0,374271000.0,195.9412,72.428,-67.1058
THR,,877000.0,20092000.0,33666000.0,,2190.992,67.5592
THRM,59690000.0,93434000.0,24441000.0,40343000.0,56.5321,-73.8414,65.0628
THS,13800000.0,-12500000.0,-146300000.0,53100000.0,-190.5797,1070.4,-136.2953
TILE,-71929000.0,55234000.0,19560000.0,44517000.0,-176.7896,-64.587,127.592
TIPT,-29158000.0,38132000.0,-8274000.0,13951000.0,-230.7771,-121.6983,-268.6125
TISI,-237203000.0,-186019000.0,70079000.0,-75722000.0,-21.5781,-137.673,-208.0523
TITN,,19356000.0,66047000.0,101868000.0,,241.2224,54.2356
TJX,,90000000.0,3283000000.0,3498000000.0,,3547.7778,6.5489
TKR,284500000.0,369100000.0,407400000.0,394100000.0,29.7364,10.3766,-3.2646
TLF,-4901000.0,1354000.0,1227000.0,3768000.0,-127.627,-9.3796,207.0905
TLYS,,-1145000.0,64249000.0,9677000.0,,-5711.2664,-84.9383
