Ticker,2023_MarketCap,Market_Cap_Cat
RAMP,2165530624,mid-cap
RARE,3649235712,mid-cap
RAVE,29674978,micro-cap
RBB,330690176,small-cap
RBBN,551821248,small-cap
RBC,7174808064,mid-cap
RBCAA,994393472,small-cap
RBCN,1735808,micro-cap
RC,1501496960,small-cap
RCKT,1965751168,small-cap
RCKY,197547904,micro-cap
RCL,36417454080,large-cap
RCM,5229505536,mid-cap
RCMT,149022912,micro-cap
RCUS,1412496896,small-cap
RDFN,664856128,small-cap
RDI,59884080,micro-cap
RDN,4586177024,mid-cap
RDNT,3576921088,mid-cap
RDUS,491507360,small-cap
RDVT,233731984,micro-cap
REED,5234112,micro-cap
REFR,51604320,micro-cap
REG,11022742528,large-cap
REGI,3106199040,mid-cap
REGN,98597191680,large-cap
REI,383002272,small-cap
RELL,149851808,micro-cap
REPL,399020704,small-cap
RES,1477922560,small-cap
REVG,1141340416,small-cap
REX,992109696,small-cap
REXR,9667228672,mid-cap
REZI,2895477504,mid-cap
RF,17960671232,large-cap
RFIL,30961726,micro-cap
RFL,38966276,micro-cap
RGA,12379665408,large-cap
RGCO,211500352,micro-cap
RGEN,9363558400,mid-cap
RGLD,7981970432,mid-cap
RGLS,160389984,micro-cap
RGNX,774874688,small-cap
RGR,800455168,small-cap
RGS,12286235,micro-cap
RH,4636960256,mid-cap
RHE,5199122,micro-cap
RHI,7308342784,mid-cap
RHP,6362745344,mid-cap
RIBT,1600640,micro-cap
RICK,478466816,small-cap
RIG,4327382528,mid-cap
RIGL,184175232,micro-cap
RILY,1066312768,small-cap
RIOT,2692903168,mid-cap
RJF,25556807680,large-cap
RKDA,2784963,micro-cap
RL,10639136768,large-cap
RLGT,234849616,micro-cap
RLI,6464537088,mid-cap
RLJ,3449827584,mid-cap
RM,256573984,small-cap
RMAX,220861296,micro-cap
RMBS,6234318848,mid-cap
RMCF,22609262,micro-cap
RMD,31251527680,large-cap
RMR,399922720,small-cap
RMTI,43165964,micro-cap
RNG,2829996032,mid-cap
RNR,11512962048,large-cap
RNST,1650859648,small-cap
ROCK,2232819456,mid-cap
ROG,2277597696,mid-cap
ROIC,1574694144,small-cap
ROK,31812743168,large-cap
ROKU,8654289920,mid-cap
ROL,21867065344,large-cap
ROP,54761103360,large-cap
ROST,43583205376,large-cap
RPD,2850033920,mid-cap
RPM,13859405824,large-cap
RRC,8901984256,mid-cap
RRGB,114063776,micro-cap
RRR,5559994368,mid-cap
RS,16670136320,large-cap
RSG,60942938112,large-cap
RUN,2328751872,mid-cap
RUSHA,3464939520,mid-cap
RUSHB,3485092864,mid-cap
RVNC,386120288,small-cap
RVP,32332178,micro-cap
RVSB,79482920,micro-cap
RWT,744537344,small-cap
RYAM,253090640,small-cap
RYI,1011205888,small-cap
RYN,4499947008,mid-cap
RYTM,2423063040,mid-cap
SABR,1089147776,small-cap
SACH,149455216,micro-cap
SAFE,1317972096,small-cap
SAFT,1171802624,small-cap
SAGE,856389824,small-cap
SAH,1982920832,small-cap
SAIA,10695562240,large-cap
SAIC,6686402048,mid-cap
SALM,10717976,micro-cap
SAM,3347091968,mid-cap
SAMG,141474080,micro-cap
SANM,3517240832,mid-cap
SANW,18192300,micro-cap
SASR,932507072,small-cap
SATS,4309006848,mid-cap
SAVE,395309568,small-cap
SBAC,20854534144,large-cap
SBCF,1990451712,small-cap
SBFG,91415280,micro-cap
SBGI,814515264,small-cap
SBH,1156346112,small-cap
SBNY,204665504,micro-cap
SBOW,813953984,small-cap
SBRA,3276825856,mid-cap
SBSI,815718400,small-cap
SBT,242537616,micro-cap
SBUX,99658006528,large-cap
SCHL,1002712640,small-cap
SCHW,135367860224,large-cap
SCI,10606148608,large-cap
SCL,1908999296,small-cap
SCOR,67190272,micro-cap
SCS,1381337216,small-cap
SCSC,1057161024,small-cap
SCVL,913001920,small-cap
SCWX,512606688,small-cap
SCX,112338720,micro-cap
SCYX,64558488,micro-cap
SD,517185152,small-cap
SDPI,39964428,micro-cap
SEAC,12921450,micro-cap
SEB,3175058432,mid-cap
SEDG,3391510016,mid-cap
SEE,4597541376,mid-cap
SEIC,8707082240,mid-cap
SELF,47036960,micro-cap
SEM,3608143360,mid-cap
SENEA,416717824,small-cap
SENEB,415646784,small-cap
SENS,250546096,small-cap
SF,8266438144,mid-cap
SFBC,100296696,micro-cap
SFBS,3226316544,mid-cap
SFIX,251159472,small-cap
SFM,6753101312,mid-cap
SFNC,2162240768,mid-cap
SFST,218662352,micro-cap
SGA,144430304,micro-cap
SGC,278014336,small-cap
SGH,967144512,small-cap
SGMA,26814876,micro-cap
SGMO,104577984,micro-cap
SGRP,44436360,micro-cap
SGRY,3175008000,mid-cap
SHAK,4481718784,mid-cap
SHBI,344525728,small-cap
SHEN,716748928,small-cap
SHO,2070549504,mid-cap
SHOO,2979320576,mid-cap
SHW,77253107712,large-cap
SIBN,598309760,small-cap
SIEB,79161800,micro-cap
SIF,19106898,micro-cap
SIG,4446324736,mid-cap
SIGA,602407552,small-cap
SIGI,6101024768,mid-cap
SILK,762017472,small-cap
SINT,6011320,micro-cap
SIRI,11597167616,large-cap
SITC,2832809984,mid-cap
SITE,7163707392,mid-cap
SIX,2005602048,mid-cap
SJM,12166644736,large-cap
SJW,1741949184,small-cap
SKT,3085794304,mid-cap
SKX,10294112256,large-cap
SKY,4392731136,mid-cap
SKYW,3011209216,mid-cap
SLAB,3976982016,mid-cap
SLB,69501657088,large-cap
SLCA,1211480064,small-cap
SLDB,340378464,small-cap
SLG,3348064000,mid-cap
SLGN,5006679552,mid-cap
SLM,4701922304,mid-cap
SLNO,1537253888,small-cap
SLP,895723200,small-cap
SLS,70334624,micro-cap
SM,5682679808,mid-cap
SMAR,5273646080,mid-cap
SMBC,464257536,small-cap
SMBK,354608800,small-cap
SMG,3862446336,mid-cap
SMIT,120036,micro-cap
SMMF,397275232,small-cap
SMP,724805120,small-cap
SMPL,3542610176,mid-cap
SMRT,484587840,small-cap
SMSI,23137592,micro-cap
SMTC,2430251520,mid-cap
SNA,14289876992,large-cap
SNAP,25789333504,large-cap
SNBR,306542848,small-cap
SNCR,68106800,micro-cap
SND,95479984,micro-cap
SNDR,3667527168,mid-cap
SNDX,1771826688,small-cap
SNFCA,149929200,micro-cap
SNOA,2573660,micro-cap
SNPS,82369175552,large-cap
SNV,5338400256,mid-cap
SNX,10157452288,large-cap
SO,80915046400,large-cap
SOHO,48690444,micro-cap
SOI,394221472,small-cap
SON,5528203264,mid-cap
SONO,2143103104,mid-cap
SP,1010931840,small-cap
SPB,2496347392,mid-cap
SPG,53978705920,large-cap
SPGI,129571889152,large-cap
SPLK,26443769856,large-cap
SPOK,313323936,small-cap
SPR,3741863936,mid-cap
SPRO,79093216,micro-cap
SPSC,6675293696,mid-cap
SPTN,663114304,small-cap
SPWH,122093120,micro-cap
SPWR,371133824,small-cap
SPXC,5715103744,mid-cap
SQ,45858975744,large-cap
SR,3369932544,mid-cap
SRCE,1216158464,small-cap
SRCL,4243498496,mid-cap
SRDX,361879136,small-cap
SRE,45252186112,large-cap
SRG,526389920,small-cap
SRI,419963808,small-cap
SRNE,8820497,micro-cap
SRPT,12058318848,large-cap
SRRK,1160207872,small-cap
SRTS,59509308,micro-cap
SSB,5819938304,mid-cap
SSBI,65127364,micro-cap
SSD,7449067008,mid-cap
SSKN,15777405,micro-cap
SSNC,15343093760,large-cap
SSP,319216288,small-cap
SSTI,170703792,micro-cap
SSTK,1533581184,small-cap
ST,6020304384,mid-cap
STAA,2281893888,mid-cap
STAG,6423579136,mid-cap
STBA,1160571776,small-cap
STC,1729406336,small-cap
STCN,77863664,micro-cap
STE,20186712064,large-cap
STIM,103712120,micro-cap
STKS,176110320,micro-cap
STLD,20727386112,large-cap
STRA,2859930112,mid-cap
STRL,3278924800,mid-cap
STRM,18708716,micro-cap
STRS,183082768,micro-cap
STRT,93513432,micro-cap
STT,22136422400,large-cap
STWD,6225869312,mid-cap
STX,18092652544,large-cap
STZ,46668029952,large-cap
SUI,14932029440,large-cap
SUM,6946224128,mid-cap
SUP,107689336,micro-cap
SUPN,1660112512,small-cap
SVRA,646668288,small-cap
SVT,32775896,micro-cap
SWAV,12388980736,large-cap
SWK,14164579328,large-cap
SWKS,17414699008,large-cap
SWN,8459212288,mid-cap
SWX,5305199104,mid-cap
SXC,874385216,small-cap
SXI,2085308288,mid-cap
SXT,3066333440,mid-cap
SYBT,1325918208,small-cap
SYBX,20731660,micro-cap
SYF,17780367360,large-cap
SYK,128983146496,large-cap
SYNA,3583505920,mid-cap
SYPR,31366440,micro-cap
SYRS,140590864,micro-cap
SYY,37078380544,large-cap
T,121299902464,large-cap
TACO,455891936,small-cap
TACT,48966060,micro-cap
TAIT,18846294,micro-cap
TALO,2493779200,mid-cap
TAP,12549364736,large-cap
TAST,522920288,small-cap
TAYD,163794240,micro-cap
TBBK,1589536256,small-cap
TBI,328643872,small-cap
TBIO,11135210,micro-cap
TBNK,65316916,micro-cap
TBPH,428784800,small-cap
TCBI,2698415360,mid-cap
TCBK,1146612224,small-cap
TCI,257019776,small-cap
TCMD,333939776,small-cap
TCON,4269905,micro-cap
TCS,44902268,micro-cap
TDC,3693212928,mid-cap
TDG,70043918336,large-cap
TDOC,2236017920,mid-cap
TDS,1770143744,small-cap
TDW,4886444544,mid-cap
TDY,18070108160,large-cap
TECH,10099586048,large-cap
TEL,43804385280,large-cap
TELL,354893472,small-cap
TENB,5370151936,mid-cap
TENX,7637136,micro-cap
TER,18024161280,large-cap
TEX,3828024064,mid-cap
TFSL,3390989056,mid-cap
TFX,9736289280,mid-cap
TG,221045744,micro-cap
TGEN,17397696,micro-cap
TGI,1049222208,small-cap
TGLS,2611136768,mid-cap
TGNA,2395041792,mid-cap
TGT,74244366336,large-cap
TGTX,2072329728,mid-cap
THC,10769659904,large-cap
THFF,428261120,small-cap
THG,4659350016,mid-cap
THO,5301281792,mid-cap
THR,1093030528,small-cap
THRM,1725415808,small-cap
THS,2027619968,mid-cap
TILE,909329792,small-cap
TIPT,591811136,small-cap
TISI,29272776,micro-cap
TITN,513881632,small-cap
TJX,106975944704,large-cap
TKR,6551493120,mid-cap
TLF,40148368,micro-cap
TLYS,180039632,micro-cap
TMDX,3138777344,mid-cap
TMHC,6024435200,mid-cap
TMO,219233615872,mega-cap
TMP,639726016,small-cap
TMST,895362112,small-cap
TMUS,191544737792,large-cap
TNC,2214199040,mid-cap
TNDM,2431300096,mid-cap
TNET,5257624064,mid-cap
TNXP,16691503,micro-cap
TOL,12595716096,large-cap
TOWN,1945251072,small-cap
TPB,505553632,small-cap
TPC,904778112,small-cap
TPH,3576869120,mid-cap
TPHS,8675957,micro-cap
TPIC,141456720,micro-cap
TPR,9260652544,mid-cap
TPX,8861207552,mid-cap
TR,2145736832,mid-cap
TRC,452616512,small-cap
TREE,613881280,small-cap
TREX,9807915008,mid-cap
TRGP,25725046784,large-cap
TRIP,3734469376,mid-cap
TRMB,14784352256,large-cap
TRMK,1836269696,small-cap
TRN,2181531648,mid-cap
TRNO,5308726784,mid-cap
TRNS,1005304384,small-cap
TROW,24757272576,large-cap
TROX,2762953984,mid-cap
TRS,1072142528,small-cap
TRST,508236864,small-cap
TRT,26815274,micro-cap
TRTX,581915264,small-cap
TRU,14856574976,large-cap
TRUP,981843072,small-cap
TRV,48788099072,large-cap
TRVN,7511610,micro-cap
TSBK,198980432,micro-cap
TSCO,29856149504,large-cap
TSE,96269632,micro-cap
TSLA,597380235264,mega-cap
TSN,21611538432,large-cap
TSQ,185140560,micro-cap
TTC,9170067456,mid-cap
TTD,40808787968,large-cap
TTEC,357290240,small-cap
TTEK,10494919680,large-cap
TTGT,779776448,small-cap
TTI,582243840,small-cap
TTMI,1542908928,small-cap
TTNP,6033944,micro-cap
TTOO,27013702,micro-cap
TTWO,24546443264,large-cap
TUP,52179416,micro-cap
TUSK,157728192,micro-cap
TW,21996380160,large-cap
TWI,819795392,small-cap
TWIN,227428496,micro-cap
TWLO,10671063040,large-cap
TWO,1304289664,small-cap
TWOU,20266894,micro-cap
TWST,1838612352,small-cap
TXMD,22026884,micro-cap
TXN,162570387456,large-cap
TXRH,10753229824,large-cap
TXT,16315253760,large-cap
TYL,19703504896,large-cap
TZOO,123706488,micro-cap
UA,2897697280,mid-cap
UAA,2902833408,mid-cap
UAL,17255581696,large-cap
UAMY,24640398,micro-cap
UBCP,72937280,micro-cap
UBER,142420213760,large-cap
UBFO,125881504,micro-cap
UBOH,57091084,micro-cap
UBSI,4414051328,mid-cap
UCBI,3036802048,mid-cap
UCTT,1895795840,small-cap
UDR,13579899904,large-cap
UE,2081982976,mid-cap
UEC,2794628096,mid-cap
UEIC,134606800,micro-cap
UFCS,553514880,small-cap
UFI,103683896,micro-cap
UFPI,7043942912,mid-cap
UFPT,1701774976,small-cap
UG,37857196,micro-cap
UGI,5340407808,mid-cap
UHAL,12230543360,large-cap
UHS,11437049856,large-cap
UHT,502265920,small-cap
UIS,379567680,small-cap
ULBI,198093200,micro-cap
ULH,1219957632,small-cap
ULTA,19516241920,large-cap
UMBF,3948280320,mid-cap
UMH,1109721600,small-cap
UNAM,106097,micro-cap
UNB,123514928,micro-cap
UNF,2998404864,mid-cap
UNFI,538497408,small-cap
UNH,445086662656,mega-cap
UNIT,1340472192,small-cap
UNM,9738122240,mid-cap
UNP,145374380032,large-cap
UNTY,271288448,small-cap
UONE,81233576,micro-cap
UONEK,82130624,micro-cap
UPLD,66078176,micro-cap
UPS,126136311808,large-cap
UPWK,1558513152,small-cap
URBN,3677818112,mid-cap
URI,46473117696,large-cap
USAP,240310928,micro-cap
USB,64194002944,large-cap
USEG,30854784,micro-cap
USFD,12511477760,large-cap
USLM,1759812992,small-cap
USM,3093640960,mid-cap
USNA,817625024,small-cap
USPH,1529713408,small-cap
UTHR,11097100288,large-cap
UTI,831771328,small-cap
UTL,813049216,small-cap
UTMD,236651008,micro-cap
UUU,3631237,micro-cap
UVE,567704640,small-cap
UVSP,623348736,small-cap
UVV,1255199104,small-cap
V,551781990400,mega-cap
VAC,3369319936,mid-cap
VAL,4769699840,mid-cap
VALU,348171936,small-cap
VAPO,7742312,micro-cap
VBFC,63323836,micro-cap
VBIV,15634922,micro-cap
VBTX,1072481280,small-cap
VC,3069845760,mid-cap
VCEL,2232760064,mid-cap
VCTR,3295225856,mid-cap
VCYT,1537361280,small-cap
VECO,2017398912,mid-cap
VEEV,32550158336,large-cap
VERI,125547680,micro-cap
VERU,202005776,micro-cap
VFC,4971012608,mid-cap
VGR,1624529152,small-cap
VHC,20029918,micro-cap
VIAV,1779415168,small-cap
VICI,30069655552,large-cap
VICR,1499350016,small-cap
VIRC,177368208,micro-cap
VIRT,3393818368,mid-cap
VKTX,8312167424,mid-cap
VLGEA,410399200,small-cap
VLO,53470388224,large-cap
VLY,3590240000,mid-cap
VMC,34509762560,large-cap
VMI,4217551104,mid-cap
VNCE,20004320,micro-cap
VNDA,273590816,small-cap
VNO,5550264832,mid-cap
VNRX,75502928,micro-cap
VOXX,147338960,micro-cap
VOYA,6955032576,mid-cap
VPG,449093568,small-cap
VRA,207674496,micro-cap
VREX,674674944,small-cap
VRNS,4936697344,mid-cap
VRNT,1922443648,small-cap
VRRM,3981397504,mid-cap
VRSK,31416086528,large-cap
VRSN,17280600064,large-cap
VRTS,1584242560,small-cap
VRTX,102099058688,large-cap
VSAT,2033943552,mid-cap
VSEC,1205427200,small-cap
VSH,3169267456,mid-cap
VST,27131420672,large-cap
VSTM,247509296,micro-cap
VSTO,2042304640,mid-cap
VTNR,120530592,micro-cap
VTR,18168064000,large-cap
VTVT,67666352,micro-cap
VUZI,88349760,micro-cap
VVI,737556608,small-cap
VVV,5460167680,mid-cap
VXRT,121546928,micro-cap
VYGR,417571616,small-cap
VZ,167170359296,large-cap
W,6312835584,mid-cap
WAB,28804550656,large-cap
WABC,1259721088,small-cap
WAFD,2223181312,mid-cap
WAL,6416883200,mid-cap
WASH,434516928,small-cap
WAT,18619125760,large-cap
WATT,8363699,micro-cap
WBA,15287274496,large-cap
WBS,7685857792,mid-cap
WCC,7989585408,mid-cap
WD,3125041920,mid-cap
WDAY,64947978240,large-cap
WDC,23138985984,large-cap
WDFC,3031987712,mid-cap
WEC,25966802944,large-cap
WELL,57437945856,large-cap
WEN,4114387456,mid-cap
WERN,2165230080,mid-cap
WEX,9014473728,mid-cap
WEYS,275235200,small-cap
WFC,209120346112,mega-cap
WGO,1812897024,small-cap
WH,5975978496,mid-cap
WHD,3365030144,mid-cap
WHG,115981352,micro-cap
WHLM,24136350,micro-cap
WHLR,9985878,micro-cap
WHR,5297477632,mid-cap
WINA,1256976384,small-cap
WING,11454222336,large-cap
WIRE,4485312512,mid-cap
WK,4406897664,mid-cap
WKHS,50274040,micro-cap
WLDN,392347616,small-cap
WLFC,340762048,small-cap
WLK,19136573440,large-cap
WM,84656594944,large-cap
WMB,47064514560,large-cap
WMK,1709931264,small-cap
WMS,12654642176,large-cap
WMT,477421666304,mega-cap
WNC,1067222912,small-cap
WNEB,132361520,micro-cap
WOR,2899219200,mid-cap
WOW,298679264,small-cap
WPC,12111907840,large-cap
WRB,20716693504,large-cap
WRK,12523658240,large-cap
WRLD,867169472,small-cap
WSBC,1613189888,small-cap
WSBF,227449856,micro-cap
WSC,7296091136,mid-cap
WSFS,2577002752,mid-cap
WSM,18607409152,large-cap
WSO,18066771968,large-cap
WSR,580989952,small-cap
WST,26687393792,large-cap
WSTL,16916760,micro-cap
WTBA,276590304,small-cap
WTFC,6055753728,mid-cap
WTI,338505376,small-cap
WTM,4537313792,mid-cap
WTS,6675933696,mid-cap
WTTR,1109087488,small-cap
WU,4576234496,mid-cap
WVE,594300288,small-cap
WVFC,22318336,micro-cap
WVVI,20900672,micro-cap
WWD,9875085312,mid-cap
WWR,25121810,micro-cap
WWW,888208512,small-cap
WY,22486530048,large-cap
WYNN,10637399040,large-cap
WYY,16891410,micro-cap
X,8241754624,mid-cap
XBIT,231731360,micro-cap
XEL,29879486464,large-cap
XELA,14831265,micro-cap
XELB,17947964,micro-cap
XERS,262409584,small-cap
XHR,1481501440,small-cap
XNCR,1287816192,small-cap
XOM,470539108352,mega-cap
XOMA,308327488,small-cap
XPER,469662912,small-cap
XPL,58723880,micro-cap
XPO,12536925184,large-cap
XRAY,6239191552,mid-cap
XRX,1691399680,small-cap
XTNT,122013328,micro-cap
XXII,9133346,micro-cap
XYL,32331180032,large-cap
YELP,2784178176,mid-cap
YETI,3111447808,mid-cap
YEXT,693011904,small-cap
YMAB,658845376,small-cap
YORW,507144000,small-cap
YTEN,3563793,micro-cap
YUM,39961743360,large-cap
Z,10181655552,large-cap
ZBH,24796059648,large-cap
ZBRA,16327444480,large-cap
ZDGE,36831232,micro-cap
ZEUS,725950336,small-cap
ZG,10151880704,large-cap
ZION,6103974912,mid-cap
ZM,19107164160,large-cap
ZS,26237888512,large-cap
ZTS,73445089280,large-cap
ZUMZ,345901856,small-cap
ZUO,1460000000,small-cap
USIO,39774540,micro-cap
VISL,9564498,micro-cap
WW,146528704,micro-cap
XFOR,189937888,micro-cap
ZYXI,363679296,small-cap
